time,gFx,gFy,gFz,TgF
93.693486058,0.1319,0.9724,-0.0393,0.982
93.693682516,0.1256,0.9866,-0.0374,0.995
93.693894756,0.1212,0.9841,-0.0339,0.992
93.699159131,0.1182,0.9973,-0.0354,1.005
93.699484027,0.1060,1.0066,-0.0374,1.013
93.70429736,0.0943,1.0144,-0.0422,1.020
93.704655485,0.0821,1.0285,-0.0447,1.033
93.709670277,0.0670,1.0364,-0.0471,1.040
93.709979131,0.0591,1.0456,-0.0442,1.048
93.716128193,0.0488,1.0549,-0.0471,1.057
93.71646085,0.0376,1.0628,-0.0525,1.065
93.719941423,0.0278,1.0696,-0.0520,1.071
93.720266839,0.0234,1.0770,-0.0481,1.078
93.720571318,0.0244,1.0789,-0.0535,1.081
93.723506214,0.0195,1.0823,-0.0525,1.084
93.729258402,0.0200,1.0833,-0.0598,1.085
93.729607048,0.0190,1.0779,-0.0588,1.080
93.73465486,0.0200,1.0799,-0.0598,1.082
93.73505637,0.0215,1.0770,-0.0642,1.079
93.73916637,0.0278,1.0716,-0.0647,1.074
93.739521527,0.0269,1.0711,-0.0671,1.074
93.746749495,0.0278,1.0687,-0.0681,1.071
93.747470589,0.0308,1.0682,-0.0745,1.071
93.748008662,0.0283,1.0643,-0.0730,1.067
93.748528037,0.0269,1.0628,-0.0745,1.066
93.754327516,0.0254,1.0613,-0.0706,1.064
93.754968923,0.0249,1.0618,-0.0735,1.065
93.759494079,0.0269,1.0578,-0.0764,1.061
93.759878193,0.0264,1.0549,-0.0691,1.058
93.765238141,0.0259,1.0535,-0.0657,1.056
93.765690693,0.0322,1.0500,-0.0598,1.052
93.769392568,0.0327,1.0486,-0.0515,1.050
93.769646631,0.0347,1.0510,-0.0422,1.052
93.7756771,0.0356,1.0471,-0.0295,1.048
93.775979704,0.0410,1.0456,-0.0173,1.047
93.776274652,0.0439,1.0442,-0.0032,1.045
93.779052308,0.0459,1.0427,0.0110,1.044
93.784157777,0.0533,1.0373,0.0194,1.039
93.784486423,0.0527,1.0334,0.0291,1.035
93.793661318,0.0543,1.0354,0.0452,1.038
93.794011579,0.0538,1.0329,0.0496,1.036
93.795246683,0.0523,1.0364,0.0565,1.039
93.795524964,0.0552,1.0325,0.0618,1.036
93.805622152,0.0527,1.0300,0.0594,1.033
93.80588111,0.0518,1.0315,0.0706,1.035
93.806101214,0.0543,1.0339,0.0716,1.038
93.806348714,0.0527,1.0276,0.0760,1.032
93.809450902,0.0523,1.0295,0.0809,1.034
93.809722933,0.0527,1.0290,0.0794,1.033
93.815434652,0.0533,1.0256,0.0848,1.030
93.815648298,0.0483,1.0232,0.0848,1.028
93.820304704,0.0552,1.0232,0.0833,1.028
93.820686266,0.0508,1.0227,0.0882,1.028
93.82501736,0.0498,1.0217,0.0838,1.026
93.825378089,0.0464,1.0261,0.0838,1.031
93.825644704,0.0459,1.0256,0.0843,1.030
93.829605225,0.0405,1.0237,0.0804,1.028
93.8358446,0.0381,1.0276,0.0794,1.031
93.836163662,0.0381,1.0295,0.0765,1.033
93.839837152,0.0332,1.0281,0.0716,1.031
93.840181839,0.0352,1.0256,0.0657,1.028
93.845603662,0.0332,1.0281,0.0570,1.030
93.845923089,0.0342,1.0266,0.0511,1.028
93.846191787,0.0376,1.0300,0.0472,1.032
93.850599339,0.0361,1.0256,0.0418,1.027
93.855423506,0.0400,1.0232,0.0384,1.025
93.855764704,0.0469,1.0163,0.0360,1.018
93.861628975,0.0435,1.0178,0.0291,1.019
93.862004495,0.0430,1.0183,0.0257,1.020
93.866065745,0.0361,1.0202,0.0194,1.021
93.866489756,0.0283,1.0242,0.0130,1.025
93.871137568,0.0259,1.0276,0.0115,1.028
93.871451058,0.0210,1.0334,0.0081,1.034
93.875490433,0.0146,1.0422,0.0115,1.042
93.875850433,0.0112,1.0437,0.0106,1.044
93.880126162,0.0020,1.0491,0.0208,1.049
93.880445641,-0.0015,1.0549,0.0125,1.055
93.891374808,-0.0015,1.0583,0.0154,1.058
93.891645433,0.0435,1.0246,0.0374,1.026
93.89185585,0.0782,1.0154,0.0609,1.020
93.892050745,0.0670,1.0188,0.0633,1.023
93.892231631,0.0405,1.0173,0.0574,1.020
93.893497464,0.0308,1.0232,0.0565,1.025
93.90032387,0.0322,1.0168,0.0633,1.019
93.900651527,0.0391,1.0115,0.0613,1.014
93.90531486,0.0488,1.0075,0.0565,1.010
93.905678297,0.0518,1.0051,0.0633,1.008
93.910305693,0.0650,1.0027,0.0628,1.007
93.910810277,0.0836,0.9988,0.0726,1.005
93.916336579,0.1026,0.9968,0.0853,1.006
93.916669079,0.0992,1.0046,0.0902,1.014
93.916970797,0.0884,1.0032,0.0799,1.010
93.919944235,0.0782,0.9909,0.0784,0.997
93.92530512,0.0709,0.9890,0.0604,0.993
93.925655016,0.0635,0.9841,0.0560,0.988
93.931172464,0.0543,0.9802,0.0438,0.983
93.93153637,0.0405,0.9846,0.0350,0.986
93.938645329,0.0396,0.9807,0.0237,0.982
93.939330537,0.0396,0.9773,0.0233,0.978
93.939945433,0.0303,0.9851,0.0110,0.986
93.940570433,0.0151,0.9890,-0.0002,0.989
93.94754486,0.0132,0.9919,-0.0046,0.992
93.948011214,0.0117,0.9939,-0.0120,0.994
93.948385954,0.0244,0.9934,-0.0046,0.994
93.950686891,0.0244,1.0012,-0.0081,1.002
93.95717012,0.0225,0.9992,-0.0242,1.000
93.957704756,0.0249,1.0036,-0.0173,1.004
93.960931735,0.0200,1.0036,-0.0261,1.004
93.961399756,0.0186,1.0046,-0.0261,1.005
93.967571683,0.0132,1.0080,-0.0310,1.009
93.967865381,0.0103,1.0080,-0.0339,1.009
93.97271512,0.0137,1.0095,-0.0354,1.010
93.972952777,0.0122,1.0100,-0.0344,1.011
93.977566162,0.0088,1.0071,-0.0349,1.008
93.977829339,0.0015,1.0071,-0.0320,1.008
93.981134183,0.0000,1.0056,-0.0247,1.006
93.981492672,0.0000,1.0056,-0.0129,1.006
93.989234287,0.0020,1.0080,0.0027,1.008
93.989564912,-0.0005,1.0129,0.0174,1.013
93.989868506,-0.0166,1.0188,0.0360,1.020
93.99012861,-0.0259,1.0256,0.0506,1.027
93.995950433,-0.0376,1.0349,0.0692,1.038
93.996156891,-0.0391,1.0354,0.0848,1.040
94.000449704,-0.0400,1.0427,0.0989,1.048
94.000646266,-0.0381,1.0383,0.1190,1.046
94.006087672,-0.0371,1.0422,0.1356,1.052
94.00631012,-0.0322,1.0427,0.1532,1.054
94.012755433,-0.0249,1.0437,0.1898,1.061
94.01308085,-0.0093,1.0359,0.2514,1.066
94.017505902,0.0034,1.0339,0.3061,1.078
94.017851162,0.0083,1.0344,0.3291,1.086
94.018106527,-0.0015,1.0368,0.3326,1.089
94.021614652,-0.0059,1.0349,0.3350,1.088
94.027113922,-0.0112,1.0329,0.3301,1.084
94.027486006,-0.0190,1.0354,0.3326,1.088
94.031764287,-0.0298,1.0359,0.3296,1.087
94.032086839,-0.0396,1.0266,0.3262,1.078
94.032340329,-0.0567,1.0315,0.3228,1.082
94.036613297,-0.0650,1.0300,0.3110,1.078
94.0441596,-0.0748,1.0305,0.2998,1.076
94.044557672,-0.0792,1.0281,0.2929,1.072
94.044866162,-0.0816,1.0354,0.2876,1.078
94.045169756,-0.0806,1.0325,0.2802,1.073
94.052756995,-0.0797,1.0364,0.2695,1.074
94.053242412,-0.0797,1.0403,0.2661,1.077
94.053642204,-0.0826,1.0505,0.2631,1.086
94.056671058,-0.0855,1.0535,0.2558,1.087
94.060938766,-0.0884,1.0564,0.2544,1.090
94.061209079,-0.0880,1.0583,0.2505,1.091
94.074247516,-0.0880,1.0583,0.2548,1.092
94.075187464,-0.0850,1.0588,0.2558,1.093
94.075724912,-0.0894,1.0608,0.2558,1.095
94.076244079,-0.0870,1.0588,0.2480,1.091
94.07673762,-0.0914,1.0623,0.2509,1.095
94.077222464,-0.0909,1.0618,0.2495,1.095
94.085208089,-0.0904,1.0578,0.2500,1.091
94.085418454,-0.0865,1.0574,0.2431,1.088
94.085574339,-0.0845,1.0525,0.2417,1.083
94.085749131,-0.0748,1.0471,0.2402,1.077
94.095051787,-0.0679,1.0447,0.2378,1.074
94.095249495,-0.0631,1.0359,0.2275,1.062
94.095408454,-0.0675,1.0378,0.2192,1.063
94.095544443,-0.0640,1.0368,0.2103,1.060
94.100880224,-0.0606,1.0339,0.2020,1.055
94.101034339,-0.0655,1.0339,0.1996,1.055
94.10113236,-0.0660,1.0320,0.1947,1.052
94.10545861,-0.0650,1.0359,0.1913,1.055
94.110248662,-0.0635,1.0364,0.1884,1.055
94.110481839,-0.0670,1.0339,0.1894,1.053
94.116404599,-0.0631,1.0393,0.1894,1.058
94.116537724,-0.0601,1.0373,0.1967,1.058
94.120943454,-0.0543,1.0368,0.2030,1.058
94.121170381,-0.0548,1.0320,0.2143,1.055
94.121345745,-0.0572,1.0320,0.2163,1.056
94.125460433,-0.0538,1.0315,0.2168,1.055
94.131728402,-0.0533,1.0266,0.2260,1.053
94.132032047,-0.0596,1.0237,0.2236,1.049
94.136874443,-0.0552,1.0222,0.2231,1.048
94.137208349,-0.0611,1.0193,0.2324,1.047
94.140585693,-0.0538,1.0173,0.2358,1.046
94.140864235,-0.0523,1.0134,0.2343,1.041
94.147601995,-0.0527,1.0178,0.2358,1.046
94.147945589,-0.0552,1.0202,0.2338,1.048
94.148191683,-0.0533,1.0198,0.2382,1.049
94.150953506,-0.0533,1.0183,0.2334,1.046
94.158876735,-0.0508,1.0193,0.2285,1.046
94.159203349,-0.0508,1.0178,0.2275,1.044
94.161743714,-0.0469,1.0163,0.2304,1.043
94.162090068,-0.0400,1.0188,0.2314,1.045
94.168598974,-0.0396,1.0163,0.2324,1.043
94.16916762,-0.0371,1.0115,0.2348,1.039
94.169704339,-0.0308,1.0105,0.2368,1.038
94.170289339,-0.0303,1.0124,0.2382,1.041
94.176029808,-0.0269,1.0051,0.2382,1.033
94.176423037,-0.0278,1.0066,0.2402,1.035
94.189048193,-0.0244,1.0036,0.2392,1.032
94.189245485,-0.0200,0.9953,0.2392,1.024
94.189413089,-0.0151,0.9968,0.2382,1.025
94.189550329,-0.0151,0.9949,0.2363,1.023
94.196153402,-0.0142,0.9968,0.2387,1.025
94.196329964,-0.0127,0.9924,0.2319,1.019
94.196436943,-0.0112,0.9929,0.2285,1.019
94.196567152,-0.0093,0.9905,0.2187,1.014
94.200584287,-0.0073,0.9929,0.2143,1.016
94.200698714,-0.0054,0.9914,0.2089,1.013
94.20509637,-0.0044,0.9909,0.2045,1.012
94.205238141,-0.0020,0.9924,0.1972,1.012
94.213779964,-0.0034,0.9900,0.1898,1.008
94.214114235,-0.0044,0.9929,0.1806,1.009
94.216978454,-0.0015,0.9953,0.1727,1.010
94.217328349,-0.0034,0.9949,0.1596,1.008
94.21760137,-0.0132,0.9958,0.1469,1.007
94.220785381,-0.0107,0.9973,0.1347,1.006
94.228148714,-0.0103,0.9968,0.1229,1.004
94.228590329,-0.0156,0.9988,0.1229,1.006
94.234936787,-0.0166,0.9958,0.1176,1.003
94.235483193,-0.0146,0.9958,0.1098,1.002
94.237082464,-0.0156,0.9949,0.1033,1.000
94.237401579,-0.0176,0.9973,0.1019,1.003
94.243971787,-0.0166,0.9978,0.0985,1.003
94.244606474,-0.0200,0.9978,0.0965,1.003
94.249450224,-0.0190,1.0046,0.0926,1.009
94.249884183,-0.0146,1.0085,0.0975,1.013
94.250281735,-0.0210,1.0066,0.0804,1.010
94.251194808,-0.0352,1.0090,-0.0085,1.010
94.256496474,-0.0548,1.0246,-0.1028,1.031
94.256713662,-0.0454,1.0339,-0.0789,1.038
94.261025329,-0.0244,1.0251,0.0223,1.026
94.261241058,-0.0088,1.0124,0.0950,1.017
94.267249183,-0.0083,1.0144,0.1322,1.023
94.267609599,-0.0186,1.0149,0.1439,1.025
94.272037881,-0.0195,1.0178,0.1547,1.030
94.27236611,-0.0234,1.0237,0.1644,1.037
94.277245849,-0.0234,1.0271,0.1757,1.042
94.277619599,-0.0254,1.0276,0.1830,1.044
94.27787637,-0.0259,1.0329,0.1947,1.051
94.283901579,-0.0283,1.0217,0.2069,1.043
94.287975485,-0.0210,1.0188,0.2177,1.042
94.288165329,-0.0190,1.0163,0.2280,1.042
94.293033506,-0.0200,1.0139,0.2431,1.043
94.29323361,-0.0127,1.0071,0.2588,1.040
94.298007151,-0.0181,1.0032,0.2656,1.038
94.298175381,-0.0166,1.0012,0.2719,1.038
94.302291787,-0.0200,1.0041,0.2812,1.043
94.302638297,-0.0161,1.0075,0.2817,1.046
94.309316943,-0.0195,1.0124,0.2856,1.052
94.309516631,-0.0215,1.0149,0.2876,1.055
94.309673089,-0.0254,1.0222,0.2763,1.059
94.313207151,-0.0249,1.0222,0.2641,1.056
94.323823141,-0.0264,1.0261,0.2505,1.057
94.324094756,-0.0288,1.0266,0.2338,1.053
94.324359443,-0.0293,1.0251,0.2216,1.049
94.324556787,-0.0313,1.0256,0.2099,1.047
94.327012776,-0.0371,1.0276,0.1996,1.047
94.327289131,-0.0366,1.0227,0.1791,1.039
94.335003922,-0.0342,1.0266,0.1688,1.041
94.335316214,-0.0342,1.0251,0.1566,1.038
94.379946474,-0.0337,1.0276,0.1474,1.039
94.380075589,-0.0352,1.0285,0.1371,1.038
94.380182464,-0.0313,1.0266,0.1317,1.035
94.380274443,-0.0337,1.0315,0.1239,1.039
94.380380016,-0.0332,1.0285,0.1220,1.036
94.380484651,-0.0337,1.0310,0.1088,1.037
94.380572776,-0.0298,1.0290,0.1122,1.036
94.380661683,-0.0308,1.0242,0.1107,1.031
94.380762829,-0.0283,1.0266,0.1088,1.033
94.380852568,-0.0288,1.0217,0.1112,1.028
94.380960849,-0.0308,1.0198,0.1127,1.026
94.381055433,-0.0264,1.0198,0.1156,1.027
94.381143141,-0.0225,1.0168,0.1200,1.024
94.381239391,-0.0234,1.0149,0.1249,1.023
94.381340641,-0.0200,1.0144,0.1278,1.023
94.381444079,-0.0186,1.0144,0.1303,1.023
94.381531422,-0.0186,1.0168,0.1391,1.026
94.381625016,-0.0190,1.0144,0.1449,1.025
94.415271839,-0.0132,1.0134,0.1439,1.024
94.415392204,-0.0107,1.0129,0.1444,1.023
94.415691683,-0.0088,1.0110,0.1488,1.022
94.415823401,-0.0088,1.0046,0.1537,1.016
94.415934235,-0.0088,1.0080,0.1581,1.020
94.416043506,-0.0093,1.0051,0.1615,1.018
94.416143662,-0.0083,1.0051,0.1684,1.019
94.416235901,-0.0083,1.0027,0.1713,1.017
94.416326422,-0.0088,1.0036,0.1723,1.018
94.416423245,-0.0098,1.0022,0.1820,1.019
94.416538037,-0.0137,1.0036,0.1825,1.020
94.416635589,-0.0103,1.0041,0.1894,1.022
94.416734651,-0.0127,1.0056,0.1903,1.024
94.416836839,-0.0166,1.0085,0.1952,1.027
94.416937099,-0.0195,1.0119,0.2001,1.032
94.417048037,-0.0205,1.0144,0.1972,1.034
94.432771579,-0.0225,1.0134,0.1972,1.033
94.432906995,-0.0259,1.0193,0.2006,1.039
94.43301262,-0.0269,1.0227,0.2006,1.043
94.433107933,-0.0264,1.0242,0.1972,1.043
94.433199651,-0.0264,1.0222,0.1981,1.042
94.433298454,-0.0254,1.0246,0.1981,1.044
94.443026006,-0.0239,1.0290,0.1981,1.048
94.444093349,-0.0244,1.0329,0.1952,1.052
94.444359651,-0.0278,1.0359,0.1967,1.055
94.44453762,-0.0293,1.0334,0.1942,1.052
94.445565016,-0.0283,1.0329,0.1884,1.050
94.448049547,-0.0278,1.0334,0.1854,1.050
94.455976526,-0.0327,1.0325,0.1801,1.049
94.456215693,-0.0317,1.0364,0.1752,1.052
94.460261891,-0.0361,1.0349,0.1684,1.049
94.460495589,-0.0366,1.0378,0.1644,1.051
94.461923297,-0.0386,1.0388,0.1586,1.052
94.462157204,-0.0396,1.0427,0.1605,1.056
94.47279986,-0.0386,1.0373,0.1527,1.049
94.47307861,-0.0356,1.0432,0.1532,1.055
94.473215641,-0.0366,1.0398,0.1498,1.051
94.47334361,-0.0332,1.0427,0.1454,1.053
94.488751683,-0.0308,1.0408,0.1391,1.050
94.491386995,-0.0254,1.0403,0.1361,1.049
94.491609235,-0.0225,1.0427,0.1337,1.051
94.491764183,-0.0195,1.0359,0.1327,1.045
94.492471839,-0.0171,1.0383,0.1264,1.046
94.492708974,-0.0195,1.0329,0.1244,1.041
94.493208401,-0.0132,1.0295,0.1239,1.037
94.493351318,-0.0156,1.0261,0.1166,1.033
94.496829808,-0.0112,1.0232,0.1127,1.029
94.497065953,-0.0107,1.0188,0.1141,1.025
94.501507985,-0.0073,1.0163,0.1146,1.023
94.501750172,-0.0024,1.0159,0.1122,1.022
94.506560537,-0.0005,1.0178,0.1137,1.024
94.506810276,-0.0015,1.0163,0.1166,1.023
94.511575276,0.0000,1.0154,0.1190,1.022
94.51217986,0.0000,1.0163,0.1190,1.023
94.517008558,0.0020,1.0149,0.1215,1.022
94.517255537,0.0010,1.0178,0.1220,1.025
94.52175762,0.0010,1.0202,0.1293,1.028
94.52198137,-0.0044,1.0227,0.1278,1.031
94.526470745,-0.0049,1.0173,0.1356,1.026
94.526714235,-0.0093,1.0242,0.1391,1.034
94.533259287,-0.0073,1.0261,0.1425,1.036
94.533509756,-0.0122,1.0271,0.1454,1.037
94.536327568,-0.0161,1.0266,0.1517,1.038
94.536579183,-0.0308,1.0452,0.1649,1.059
94.541494183,-0.0430,1.0452,0.1464,1.056
94.541823141,-0.0415,1.0359,0.1405,1.046
94.547190797,-0.0215,1.0290,0.1513,1.040
94.55177111,-0.0112,1.0246,0.1508,1.036
94.552016162,-0.0259,1.0437,0.1537,1.055
94.552164443,-0.0371,1.0281,0.1347,1.038
94.559468089,-0.0259,1.0193,0.1322,1.028
94.560060641,-0.0063,1.0173,0.1410,1.027
94.562009703,-0.0015,1.0178,0.1483,1.029
94.562316318,-0.0176,1.0334,0.1366,1.043
94.573585016,-0.0220,1.0202,0.1122,1.027
94.57667637,-0.0034,1.0115,0.1156,1.018
94.576919599,0.0127,1.0071,0.1200,1.014
94.577055381,0.0034,1.0276,0.1278,1.035
94.577166422,-0.0137,1.0154,0.1048,1.021
94.577260276,-0.0024,1.0071,0.1038,1.012
94.583386006,0.0068,1.0198,0.1195,1.027
94.583628714,0.0020,1.0173,0.1098,1.023
94.583751058,0.0063,1.0163,0.1043,1.022
94.591610953,0.0083,1.0168,0.1048,1.022
94.594019443,0.0127,1.0198,0.1043,1.025
94.594266162,0.0161,1.0168,0.1009,1.022
94.598068141,0.0171,1.0207,0.1054,1.026
94.598298558,0.0176,1.0232,0.1024,1.028
94.601684235,0.0200,1.0232,0.1024,1.028
94.603453818,0.0171,1.0246,0.0989,1.030
94.607739495,0.0200,1.0251,0.0994,1.030
94.607960641,0.0176,1.0256,0.0989,1.031
94.61194262,0.0146,1.0271,0.0985,1.032
94.613260068,0.0151,1.0285,0.1024,1.034
94.617158037,0.0117,1.0261,0.1029,1.031
94.617410641,0.0127,1.0325,0.1068,1.038
94.617552568,0.0107,1.0300,0.1102,1.036
94.621433193,0.0107,1.0329,0.1102,1.039
94.626717672,0.0054,1.0305,0.1083,1.036
94.626949808,0.0044,1.0383,0.1161,1.045
94.632007047,0.0063,1.0388,0.1200,1.046
94.632390745,0.0024,1.0349,0.1181,1.042
94.636623922,0.0020,1.0359,0.1190,1.043
94.636889443,0.0010,1.0388,0.1190,1.046
94.641755953,0.0005,1.0422,0.1239,1.050
94.642046735,-0.0039,1.0373,0.1210,1.044
94.646961683,-0.0024,1.0359,0.1264,1.044
94.647199235,0.0015,1.0364,0.1268,1.044
94.65182986,-0.0029,1.0325,0.1288,1.040
94.652060276,-0.0015,1.0281,0.1312,1.036
94.657794339,0.0020,1.0237,0.1332,1.032
94.658111891,0.0068,1.0227,0.1376,1.032
94.661831995,0.0068,1.0207,0.1420,1.031
94.662048089,0.0029,1.0124,0.1430,1.022
94.666803974,0.0015,1.0100,0.1381,1.019
94.667002256,0.0020,1.0075,0.1415,1.017
94.672004078,0.0078,1.0046,0.1430,1.015
94.672210016,0.0098,1.0066,0.1508,1.018
94.677115328,0.0103,1.0027,0.1508,1.014
94.677564026,0.0151,1.0017,0.1532,1.013
94.681913922,0.0176,0.9988,0.1527,1.011
94.682331839,0.0186,1.0046,0.1537,1.016
94.687126526,0.0239,0.9978,0.1547,1.010
94.687344651,0.0264,1.0027,0.1493,1.014
94.692538037,0.0278,1.0046,0.1469,1.016
94.692767933,0.0293,1.0124,0.1508,1.024
94.697106787,0.0234,1.0110,0.1410,1.021
94.697311058,0.0269,1.0115,0.1400,1.021
94.697420797,0.0264,1.0159,0.1405,1.026
94.70169288,0.0259,1.0139,0.1415,1.024
94.706975433,0.0283,1.0168,0.1361,1.026
94.707181058,0.0254,1.0188,0.1288,1.027
94.712102672,0.0225,1.0173,0.1332,1.026
94.712357724,0.0254,1.0173,0.1278,1.026
94.71700413,0.0230,1.0183,0.1293,1.027
94.717232412,0.0244,1.0154,0.1244,1.023
94.722127516,0.0249,1.0154,0.1244,1.023
94.722338974,0.0239,1.0198,0.1220,1.027
94.727072672,0.0293,1.0193,0.1151,1.026
94.727296214,0.0361,1.0193,0.1171,1.027
94.732160068,0.0347,1.0188,0.1181,1.026
94.732362203,0.0327,1.0198,0.1132,1.027
94.737153037,0.0278,1.0207,0.1078,1.027
94.737358037,0.0249,1.0242,0.1033,1.030
94.742134651,0.0244,1.0222,0.1009,1.027
94.742343662,0.0259,1.0290,0.1029,1.034
94.747214755,0.0288,1.0295,0.0975,1.035
94.747414287,0.0283,1.0281,0.0950,1.033
94.752917672,0.0259,1.0271,0.0955,1.032
94.753125693,0.0230,1.0261,0.0946,1.031
94.753242308,0.0249,1.0222,0.0980,1.027
94.756974495,0.0249,1.0183,0.0941,1.023
94.762142568,0.0269,1.0173,0.0946,1.022
94.762344287,0.0254,1.0144,0.0931,1.019
94.76715861,0.0269,1.0134,0.0955,1.018
94.767398245,0.0308,1.0163,0.1024,1.022
94.772335693,0.0278,1.0124,0.1009,1.018
94.772575953,0.0298,1.0154,0.1038,1.021
94.777373558,0.0288,1.0159,0.1073,1.022
94.777643089,0.0283,1.0202,0.1038,1.026
94.782516474,0.0278,1.0193,0.1068,1.025
94.782796787,0.0283,1.0290,0.1098,1.035
94.787550276,0.0264,1.0290,0.1127,1.036
94.787814547,0.0259,1.0256,0.1117,1.032
94.792865641,0.0269,1.0251,0.1151,1.032
94.793101787,0.0308,1.0232,0.1127,1.030
94.793210589,0.0283,1.0266,0.1122,1.033
94.797175172,0.0244,1.0256,0.1132,1.032
94.80237012,0.0313,1.0207,0.1107,1.027
94.802791005,0.0317,1.0207,0.1068,1.027
94.807398766,0.0308,1.0237,0.1009,1.029
94.807633662,0.0313,1.0202,0.0950,1.025
94.812448714,0.0381,1.0207,0.0941,1.026
94.812676787,0.0332,1.0193,0.0975,1.024
94.817400276,0.0361,1.0139,0.0931,1.019
94.817616214,0.0381,1.0246,0.0941,1.030
94.822544339,0.0405,1.0222,0.0975,1.028
94.822765589,0.0435,1.0227,0.0911,1.028
94.827547985,0.0420,1.0256,0.0902,1.030
94.827790224,0.0430,1.0290,0.0916,1.034
94.832841578,0.0464,1.0261,0.0941,1.031
94.833095276,0.0430,1.0212,0.0941,1.026
94.838066787,0.0444,1.0198,0.0921,1.025
94.838292933,0.0439,1.0149,0.0946,1.020
94.843650641,0.0454,1.0144,0.0902,1.019
94.843951474,0.0415,1.0144,0.0848,1.019
94.847897828,0.0391,1.0159,0.0916,1.021
94.848112099,0.0425,1.0100,0.0936,1.015
94.853251839,0.0444,1.0168,0.0941,1.022
94.853505641,0.0420,1.0173,0.0946,1.023
94.853634547,0.0420,1.0207,0.0999,1.026
94.858170433,0.0435,1.0237,0.1078,1.030
94.862798245,0.0439,1.0227,0.1098,1.029
94.863087255,0.0454,1.0246,0.1146,1.032
94.867753974,0.0425,1.0266,0.1200,1.034
94.86802012,0.0405,1.0232,0.1200,1.031
94.873185016,0.0410,1.0227,0.1317,1.032
94.87342486,0.0396,1.0212,0.1259,1.030
94.873579755,0.0376,1.0222,0.1293,1.031
94.877631787,0.0386,1.0178,0.1298,1.027
94.884954912,0.0396,1.0207,0.1298,1.030
94.885164964,0.0308,1.0232,0.1327,1.032
94.888560953,0.0352,1.0173,0.1298,1.026
94.888858922,0.0342,1.0168,0.1327,1.026
94.892821839,0.0298,1.0193,0.1317,1.028
94.893051683,0.0327,1.0139,0.1308,1.023
94.898068766,0.0342,1.0159,0.1278,1.024
94.898992047,0.0317,1.0168,0.1268,1.025
94.903231787,0.0366,1.0110,0.1268,1.020
94.903450328,0.0381,1.0168,0.1303,1.026
94.908039599,0.0396,1.0119,0.1239,1.020
94.908254026,0.0415,1.0154,0.1249,1.024
94.91384111,0.0464,1.0159,0.1176,1.024
94.914043505,0.0464,1.0139,0.1210,1.022
94.918176787,0.0493,1.0212,0.1200,1.029
94.918385328,0.0493,1.0207,0.1112,1.028
94.923156526,0.0493,1.0202,0.1141,1.028
94.923364703,0.0430,1.0188,0.1112,1.026
94.923474964,0.0444,1.0217,0.1048,1.028
94.927821474,0.0366,1.0198,0.1009,1.025
94.933106005,0.0381,1.0227,0.0955,1.028
94.933303401,0.0396,1.0202,0.0931,1.025
94.937981578,0.0352,1.0242,0.0936,1.029
94.938185693,0.0317,1.0271,0.0892,1.031
94.943033922,0.0342,1.0285,0.0853,1.033
94.943243245,0.0308,1.0295,0.0882,1.034
94.948118297,0.0317,1.0256,0.0838,1.030
94.948337307,0.0264,1.0271,0.0867,1.031
94.953709339,0.0317,1.0276,0.0863,1.032
94.95392236,0.0303,1.0310,0.0867,1.035
94.954043349,0.0327,1.0305,0.0887,1.035
94.958186526,0.0332,1.0325,0.0916,1.037
94.963212464,0.0317,1.0339,0.0921,1.038
94.963419547,0.0332,1.0290,0.0994,1.034
94.96899788,0.0352,1.0300,0.1054,1.036
94.96946288,0.0405,1.0295,0.1063,1.036
94.973326474,0.0386,1.0310,0.1141,1.038
94.973540276,0.0410,1.0285,0.1156,1.036
94.978710432,0.0435,1.0276,0.1141,1.035
94.97893986,0.0420,1.0290,0.1195,1.037
94.983469755,0.0400,1.0290,0.1234,1.037
94.984163453,0.0420,1.0242,0.1264,1.033
94.988372516,0.0410,1.0237,0.1268,1.032
94.988580797,0.0430,1.0193,0.1283,1.028
94.99339012,0.0464,1.0202,0.1312,1.030
94.993607255,0.0454,1.0173,0.1332,1.027
94.998513714,0.0488,1.0159,0.1342,1.026
94.998844651,0.0479,1.0168,0.1347,1.027
95.004690901,0.0503,1.0144,0.1317,1.024
95.004928245,0.0523,1.0124,0.1327,1.022
95.008556839,0.0567,1.0144,0.1308,1.024
95.008804912,0.0621,1.0139,0.1264,1.024
95.01362413,0.0601,1.0124,0.1229,1.022
95.013834287,0.0616,1.0144,0.1220,1.024
95.01885861,0.0645,1.0124,0.1181,1.021
95.019117047,0.0621,1.0163,0.1156,1.025
95.02445038,0.0665,1.0124,0.1102,1.021
95.024713401,0.0679,1.0095,0.1073,1.017
95.02899611,0.0645,1.0100,0.1038,1.017
95.029226318,0.0675,1.0129,0.0989,1.020
95.029340589,0.0650,1.0183,0.0897,1.024
95.033718037,0.0660,1.0139,0.0887,1.020
95.038800693,0.0679,1.0110,0.0858,1.017
95.039097412,0.0684,1.0085,0.0779,1.014
95.043772724,0.0675,1.0100,0.0745,1.015
95.044036214,0.0670,1.0041,0.0692,1.009
95.048767203,0.0704,1.0056,0.0677,1.010
95.048985901,0.0709,1.0036,0.0677,1.008
95.053984078,0.0718,1.0002,0.0623,1.005
95.05425413,0.0733,0.9997,0.0618,1.004
95.059625589,0.0767,1.0017,0.0609,1.006
95.060107464,0.0762,1.0041,0.0560,1.009
